10000 218829
8775 5332 8
9024 8185 8
7062 9568 20
583 1259 7
310 4471 8
6770 8925 8
6045 1978 16
3051 2066 1
7888 7074 15
705 8050 2
7047 8210 11
8758 4091 16
1990 6612 5
1997 9241 8
5660 7861 17
8326 7995 9
436 5255 3
655 4507 11
6415 7530 4
2448 7041 7
2371 4095 8
4905 7502 17
6842 162 13
5443 7368 4
5633 3866 6
2009 175 13
2498 3960 15
7786 8227 10
5849 1697 13
8501 4647 17
8232 9360 10
9016 3086 6
2592 3028 2
7854 6537 5
181 6522 15
1100 2114 14
3092 3632 11
2064 2000 8
1835 3663 9
6222 800 13
1325 8475 4
8383 2228 5
3225 4369 8
2463 2211 12
2287 4533 10
7562 3445 2
262 9006 15
8059 1793 14
2148 6215 1
5978 2893 2
5236 6620 14
921 8073 7
9477 5766 5
3906 4512 13
5709 1756 3
5960 5637 7
6577 9904 7
5807 3886 14
4951 586 11
5730 9543 3
5747 2524 12
2024 462 18
8003 3322 17
1131 9919 9
1567 9932 16
9710 7459 2
8472 6587 4
8625 3122 10
851 1037 3
2300 7978 20
5227 8646 20
2909 1890 14
345 1332 9
6214 5128 4
6457 2190 4
8351 6124 14
4802 9969 8
396 9391 11
9049 2000 8
1236 5844 7
8619 31 3
727 9881 9
5181 5843 11
4210 233 16
5066 6801 3
2697 7241 1
7505 6328 20
6008 357 7
1808 804 5
2192 8495 14
377 7050 15
5026 3005 17
3544 4658 9
7090 8436 15
8006 6749 7
3697 9804 13
405 3356 6
3568 5769 19
2352 513 4
2550 1578 9
4422 7677 15
7285 5162 4
7003 9742 14
1671 3146 1
6276 2381 7
5191 8127 18
9317 7433 7
5846 1781 13
464 5898 11
9988 9800 11
692 1996 19
2528 3059 7
5688 9598 10
7589 6095 7
3323 4128 10
9098 914 15
210 7231 2
7197 5273 20
5989 1365 7
3716 2763 17
1294 4665 15
5977 9316 2
6023 8727 9
9977 4706 18
8247 1668 10
1584 1800 11
3777 8154 20
9100 8309 20
5249 5363 18
3443 3608 3
3548 6477 15
4874 5659 16
9051 7777 20
8173 3969 11
9308 7113 6
9357 838 14
5517 1317 13
6994 7657 4
1437 6337 20
2405 7712 14
4761 9934 14
8802 6864 15
2984 4034 5
5952 8383 8
412 1990 5
1877 6128 9
7758 67 4
2066 8643 8
5389 593 2
559 1519 3
3002 5476 8
6572 2373 5
4379 6221 14
3037 2235 14
6818 8258 10
1176 553 16
6369 914 7
3413 4843 11
7061 6544 19
2377 6316 20
7045 7730 13
9656 2147 6
6989 7710 13
6062 3477 10
9171 4521 6
4113 1951 14
3453 420 1
5006 4390 12
9925 2397 20
3430 1125 5
6034 5446 13
5084 8154 13
1612 9805 18
2485 1126 15
949 4017 14
5427 3528 3
7175 4132 18
4903 7756 19
117 827 13
3354 1517 18
2922 262 10
1487 8524 18
5120 3445 16
5792 5252 6
5110 3536 13
90 1188 9
5594 5978 9
4319 9312 11
5446 3387 1
7119 6429 19
50 8688 5
7259 8879 1
2446 6473 2
6766 9928 14
5283 6053 13
3474 2535 8
2381 8996 4
7284 1683 4
1215 7506 3
9740 8075 4
6571 2932 20
596 5028 19
9956 5354 15
1963 9446 1
618 9640 18
5582 715 2
9402 2010 9
6571 7869 11
8008 4603 3
8170 1683 4
9569 4841 20
3809 7007 14
5193 3183 10
5020 8320 4
2726 1063 3
591 4711 4
5024 5060 9
1761 1200 16
9038 9409 3
4797 7464 16
2165 208 20
9006 6749 10
3832 2074 17
7471 1054 20
3935 4375 19
2023 3208 17
6029 7442 11
9653 1602 17
9770 9811 3
5604 4302 2
5618 4385 19
4165 5557 18
1920 2603 12
5068 4117 19
5619 7947 12
9137 1938 19
2419 7727 19
140 9134 17
3768 6188 19
8085 3039 9
6671 6329 4
2991 4548 12
3970 6668 2
2040 7019 3
9916 2828 16
3159 3050 2
8973 8827 17
137 4815 17
5512 5639 2
6433 1007 11
5615 1924 12
7059 7648 19
2255 5873 16
3076 8140 13
2774 9869 17
1464 9722 5
582 8365 13
2592 6194 3
1148 468 9
3608 7749 19
8266 726 15
4530 1167 20
2517 5794 14
1225 5363 9
5076 5858 13
93 5577 12
1598 1369 20
9166 8942 19
1894 7266 5
8160 8305 12
1262 7752 3
4628 5325 12
3294 4718 10
4406 1903 17
1703 9013 7
6847 2270 18
7265 1036 6
8464 1179 8
8453 4609 13
9024 8380 11
4783 8185 11
4267 4576 17
8812 1030 3
960 5945 7
3620 8925 16
9391 905 15
9052 2666 14
180 2403 3
1011 4602 3
1580 9511 9
1903 9404 4
5834 402 11
6908 9564 3
45 263 18
5145 6292 7
4041 5846 14
7654 9080 15
5687 7248 20
5237 6070 3
9956 7980 4
6356 2512 4
2906 657 18
1453 4478 2
8598 3096 6
1699 2412 17
9022 3238 1
2177 3380 18
9205 6555 3
9080 4752 12
5782 4738 17
4797 3432 8
1881 6853 16
8708 7502 1
6654 86 18
7320 8821 16
6245 7971 2
7093 156 9
5472 4214 13
9481 9422 17
5855 7169 10
7575 9434 9
9273 3242 9
4422 3972 18
4229 6755 7
2838 7793 6
6200 6398 14
5118 6875 4
4878 1128 17
2489 6455 7
1088 5959 10
266 1222 2
6681 2186 18
5025 1047 2
2653 8707 16
2304 9535 7
8608 9627 13
4711 6571 4
9272 1947 8
1520 7196 3
5704 2826 2
2960 9669 3
544 6672 16
6099 8698 2
9549 3054 17
2235 7168 17
1122 9424 15
3277 8500 10
3752 5865 18
3072 1682 5
9041 1057 4
987 5852 16
636 7285 16
9905 7867 17
7804 8291 19
9588 7791 13
7715 5977 17
9676 8678 3
8909 1265 9
3434 3859 8
2884 5891 7
3269 9430 19
8359 9967 6
1416 6315 5
7295 5405 11
9807 3353 14
2662 7723 2
4036 7680 2
4237 9323 4
514 9287 11
3090 6623 17
2158 5304 8
2147 2250 12
5077 1265 12
2427 5740 13
1486 9873 5
5230 8833 15
3700 4421 13
524 8079 11
9128 3093 10
7432 3347 10
6025 679 13
9706 9343 4
7065 8423 9
3568 7593 20
1894 8536 15
9797 7627 20
6922 3139 7
8548 8715 6
1256 1106 1
8069 446 4
4475 9185 10
8921 6822 2
2580 9273 5
1436 5037 10
6615 6993 3
4607 8453 14
9947 5642 7
2665 3846 10
3413 3326 14
3441 4428 5
601 1613 7
2577 1394 14
8740 3277 4
8946 2678 15
7184 7589 10
4983 1155 18
6605 7838 10
6431 2765 8
144 4398 9
5140 2133 15
2595 6360 2
4066 113 19
3537 1692 18
718 6287 2
1397 4816 13
5596 7742 10
2310 6241 13
163 1265 13
3288 1474 8
4072 6889 19
1850 9142 15
9181 4134 11
1936 4308 11
814 1890 12
4565 3535 3
8031 1058 18
7399 4920 15
5612 5746 18
647 7531 12
3381 8564 7
115 5066 10
3741 6061 4
153 192 7
4934 5940 11
4179 8268 2
1332 1792 11
3970 8753 5
1172 4612 10
4817 48 19
7136 2818 6
4751 282 5
6441 9201 19
1615 2989 15
2425 8517 6
4552 833 12
1931 1954 13
7180 3319 20
2303 8804 10
9088 5029 7
5751 2502 9
6528 9034 20
6289 3749 19
6051 690 14
1000 1833 5
2010 3677 14
9426 1287 7
8969 6522 6
8335 142 10
3976 9506 14
1796 868 4
3920 2875 18
6235 8564 15
2941 707 12
240 7039 4
437 4174 20
7473 2292 11
9514 53 2
2570 5605 10
9898 6196 8
6100 624 14
4377 2008 5
5232 3999 18
1824 3594 6
6109 8548 2
4764 9427 16
587 5948 11
3165 4693 11
737 3175 6
4081 7387 18
8475 8154 11
7221 5845 3
7953 682 17
5167 8523 14
4045 1437 20
6499 3317 10
7396 1702 7
4985 8524 12
8934 1972 15
6111 6807 9
8237 2672 17
2425 3661 16
8680 3354 12
7865 2411 13
8938 2535 3
5876 10 9
2251 9105 2
5147 1704 10
5858 4563 15
3003 7368 10
8388 9063 18
9594 7631 12
596 1063 6
1830 5973 3
6208 6612 7
8851 4750 12
3101 6126 1
1209 4955 11
9192 5609 5
4561 7481 18
8658 416 20
1650 7884 18
1549 5457 6
3204 5089 7
9936 9660 1
4520 4262 6
1452 9601 11
7450 6560 14
7521 2862 20
28 9408 9
7882 9482 1
3240 3961 1
3177 105 15
266 9129 16
2087 7077 1
8064 9051 20
8771 413 14
7255 3758 16
2654 7652 2
5452 8717 12
6120 6257 15
5747 2340 4
6801 8790 15
9679 3890 20
5207 9304 5
3112 9528 19
9968 1378 10
7658 4997 14
6236 142 7
807 6036 20
6161 8058 13
2051 4780 1
9291 1546 17
7072 2108 12
3592 9848 18
5246 648 7
4549 557 17
5577 8203 13
7791 4307 3
7095 3842 3
1761 4480 9
7172 5817 4
109 5561 5
452 9726 6
7586 4137 2
6748 8872 7
2274 4708 11
5526 650 4
1958 4933 17
9480 5137 14
2488 1384 7
7159 1486 15
2211 5261 18
9445 8697 20
1458 8658 14
4588 892 1
5963 7747 4
2606 8752 13
2495 9433 3
403 6304 13
8408 4357 2
7318 6031 16
1302 5216 15
4372 4095 6
9087 6968 14
7786 9001 2
1658 8352 12
8483 747 20
1519 1308 16
7043 1162 7
3878 2464 17
2203 9788 4
242 2141 6
6977 2089 10
3520 9312 10
2578 423 7
7801 6271 20
4655 4568 4
3865 856 8
778 57 5
7074 3552 20
1284 1376 11
6394 4460 18
4253 3403 6
1957 6024 1
2943 7304 15
3911 8906 11
1375 1358 15
3889 9658 7
3161 2463 19
6990 425 5
4750 3422 9
1346 1618 7
2549 7932 7
2103 5050 6
564 354 15
4508 7032 7
7057 1555 17
1652 7657 4
6706 4265 14
2127 2539 10
7077 7474 8
5088 1403 12
2069 7534 18
8804 1381 6
3330 526 11
2099 6576 9
1331 3539 9
6078 7500 9
7747 7641 5
3739 5713 10
45 695 18
9832 2989 10
7310 8654 14
4499 6177 18
7710 4947 19
4460 8065 3
4194 1249 17
8431 5647 1
5641 5159 6
8888 8987 1
2312 8627 6
8108 8865 5
1389 5136 13
9817 5255 13
5637 5434 17
5907 4617 7
5634 6436 12
4947 5675 7
1749 556 4
4357 4418 1
6348 4611 20
7493 3303 16
7088 3539 15
6782 7906 6
7078 7255 1
9128 1079 6
2568 8665 10
1685 3512 2
9751 5251 12
6096 8575 6
6743 1500 3
1529 9262 5
9487 7301 20
9048 8717 4
1332 6697 16
6244 4983 12
3209 7495 15
2136 3001 13
5181 2308 9
3067 2784 13
5561 9672 5
881 8983 15
1228 8620 5
378 8050 6
5677 4982 6
5054 8993 2
3557 3626 17
4107 2572 17
2191 3030 18
3667 4592 18
5445 3570 17
3502 3532 12
2000 2073 19
4864 9139 6
9012 9759 1
4896 6838 4
8317 2936 12
9294 6596 18
1250 8073 20
6327 441 4
9085 6614 3
3183 1161 19
1116 4033 17
1155 9936 14
9615 19 11
8609 4768 9
5830 7330 12
3213 1421 16
1423 8854 9
8394 5920 7
9281 7424 9
5690 4782 19
7248 4321 16
5836 365 20
7269 8347 6
5704 7339 17
3393 3424 3
9200 5347 2
4998 7788 3
8606 741 9
3963 2248 1
3309 2280 14
962 1413 9
8670 4247 12
943 4570 15
6721 9709 12
1664 3684 17
949 3014 5
2364 2000 20
6758 7356 13
3425 7295 8
1768 2995 16
7014 158 11
7101 8234 11
6129 7431 9
3192 9094 1
7102 9585 18
8420 8357 15
4390 6392 7
8622 6052 13
2511 4193 3
5474 7253 5
5917 5142 2
717 6697 10
8253 8369 1
840 7246 5
7123 3856 6
7989 2973 14
7399 8573 6
8209 1083 19
6408 4735 5
4685 2849 3
9173 7897 5
6545 6050 13
8748 7558 7
3239 9922 14
3369 1895 19
7320 1557 13
4117 3298 20
4398 6851 19
6577 9760 17
3359 1198 8
2309 9418 3
7322 2037 10
5889 232 7
8104 4577 8
8023 2703 19
6025 1698 10
8924 6846 18
2992 9693 19
2513 2412 13
709 5371 8
4906 3224 9
8623 7657 17
1443 5061 15
1636 2752 3
2785 1673 14
6070 3561 18
1269 8282 16
1986 4408 12
5808 6093 20
4286 7785 2
1691 1892 13
5847 4739 14
6366 8954 9
4830 4992 11
2882 6869 12
518 5213 18
4510 128 16
2084 7933 2
8930 7338 18
907 1245 3
3468 536 18
329 875 15
1597 8283 13
4778 1568 1
415 5703 20
7008 2847 15
4830 5993 1
5237 6337 8
7416 3210 14
790 8087 20
9194 6349 17
2485 8932 20
352 3434 4
7298 3964 14
2160 7662 1
4494 8260 1
2780 8281 3
7701 5311 18
8187 282 5
4958 8651 8
1371 4225 12
5914 7038 10
4990 7434 11
4494 3353 3
5205 923 5
6629 9951 13
3157 8545 16
9534 8810 15
4445 6004 14
3734 4659 10
8505 9788 10
75 867 20
2222 8871 4
6950 834 1
7290 3330 13
7163 2036 10
9936 41 6
5031 4612 14
8997 2676 1
1645 6182 8
4546 7319 15
4694 8660 4
9487 3261 20
396 5916 7
4720 1976 12
2331 8637 18
3991 9425 19
9756 7781 2
5566 8416 9
1638 2560 6
4630 7616 13
4987 3623 2
1785 441 8
307 8970 13
8769 8674 1
8831 1972 10
7979 4715 15
5078 9474 3
4164 1339 6
7133 3863 14
5894 2260 4
1949 9383 18
1559 56 17
6287 3494 3
3063 4430 15
4211 8997 14
3452 3519 8
3995 5248 8
1539 7631 4
4682 5183 9
3885 4225 15
1105 7231 17
5628 9010 17
8639 8580 15
8785 2169 10
1099 2006 14
1147 2162 13
6585 5453 18
2006 9693 7
6174 8418 15
7878 7599 8
6825 4508 14
9430 1659 7
4918 6395 13
4218 2693 12
6682 8909 4
8645 4092 8
1229 3251 18
4464 8810 1
816 4647 1
8918 8867 14
6574 5531 20
182 9499 7
3285 4479 14
9733 9830 10
8914 1878 18
1257 6979 14
5263 2562 6
5349 1130 6
4151 4345 9
5694 412 17
2075 550 16
6615 9840 13
4235 5332 3
9822 6066 19
966 1743 13
5193 6738 13
711 1681 4
2777 6845 20
5493 4782 16
3313 1859 1
8126 5172 10
2762 733 3
2456 251 13
143 4050 1
301 8061 17
6472 2638 19
5593 3738 20
7966 4582 16
7658 2867 7
1762 8291 3
3549 2809 9
7458 9362 12
4856 6074 15
2625 9469 5
2080 5231 16
7497 4625 18
8033 2156 12
4632 7236 10
220 4109 5
925 4809 15
8745 2354 18
6214 6523 18
4401 4415 20
9263 2075 20
3967 2234 10
3985 479 12
1196 5210 5
8092 4160 19
3166 2417 9
490 3527 1
8132 8958 3
8298 3820 7
5927 7258 4
4190 2547 11
4215 5252 7
5435 6701 3
567 5667 16
3394 7424 7
9695 6240 9
8487 7179 13
7526 9845 6
8485 4129 18
1409 9214 20
3876 6040 15
3588 2483 18
4385 3974 1
683 2951 17
6576 2992 19
4524 9209 6
8873 6279 12
5508 4668 7
7044 5944 5
900 8477 18
698 6600 17
8255 7033 6
689 2146 15
746 7520 1
1292 5093 12
5735 7138 19
5398 8854 18
5078 7196 9
6593 278 13
4994 9959 1
262 1448 2
9741 4214 14
1107 9035 10
7121 1842 3
5653 759 14
2091 1579 14
8505 8847 1
6413 1638 16
4763 2011 6
2263 1302 4
8913 6968 11
3083 4141 6
6225 8705 20
471 7222 5
7307 8310 18
8470 8985 7
5392 7558 9
7750 6634 20
9943 8152 17
6456 8665 20
2231 2553 4
202 5995 15
4638 5732 16
7397 6958 5
7713 7450 5
9966 8784 14
9517 133 15
6565 7958 4
5313 7665 6
5772 220 8
1662 9665 9
5118 8421 1
2245 5410 1
7510 2152 17
3220 8416 14
4498 4564 6
7607 6295 17
9389 5225 11
7740 163 6
6919 1151 3
5509 4677 3
3097 773 19
5711 5690 9
6458 4401 10
7526 2657 8
7911 5097 9
2082 1217 2
7176 2082 2
9222 1300 8
6705 8622 13
7609 225 18
7573 5886 12
7387 5345 13
602 2522 14
5086 5721 19
5233 769 16
9318 8200 18
7246 5738 12
8247 2118 5
6072 9422 14
5953 9056 12
6661 279 4
4371 5563 19
6380 4241 8
8689 7099 3
2927 3124 14
709 1484 8
8624 7444 18
6860 5815 18
1519 7060 14
9490 2159 6
6234 275 4
6803 499 4
9845 6938 2
578 4263 7
721 2607 15
3645 7072 14
8137 1493 20
8340 9521 1
3298 4150 5
4989 4521 5
8756 4022 20
7936 1538 15
6255 30 10
5778 1488 14
7030 2298 1
1080 2875 15
5434 9079 15
3010 6354 15
1644 4164 13
698 8165 16
2666 1164 5
799 565 8
1804 2853 2
7642 5843 7
6131 5297 17
901 8748 16
8310 8519 5
3163 1861 12
9761 4053 15
2152 8128 12
7587 5164 9
4598 6610 1
7084 9695 2
8584 5031 13
9880 2034 8
9871 2076 5
2132 8531 5
3951 9519 9
9843 6576 6
1349 7742 12
4404 8925 14
5840 6018 18
2923 3352 16
5233 3120 12
9617 5332 13
3049 2595 19
4418 6198 1
725 7744 8
9723 4535 20
6768 3870 9
1829 2910 17
9134 4121 10
7369 6033 8
8568 9019 6
1193 1937 5
2929 8606 9
6560 1911 17
3964 8666 14
6911 4679 20
4031 1022 1
2060 4968 12
7649 5942 13
8159 212 10
8404 353 17
4931 1194 7
8375 9460 1
7839 3798 3
2306 3528 11
184 4754 9
4758 4436 15
9532 1300 19
4793 9215 8
5396 7051 14
1588 1517 1
8622 4751 13
7729 3949 13
9645 9340 8
4492 420 12
3126 4611 19
4509 8785 2
5201 6149 13
4615 9077 17
2818 5029 7
616 8389 4
586 4833 14
1462 566 11
294 2325 7
8506 333 3
59 8036 5
6244 1001 10
7491 940 16
2307 4823 11
4976 9117 12
5271 1609 16
5027 4974 1
957 2091 1
9856 660 19
4366 4923 7
8650 2679 11
2012 8651 9
5533 6059 2
3394 2270 19
5237 2672 17
9392 8835 1
7009 7327 5
5016 826 18
2060 8586 12
2976 4169 3
7042 2487 18
780 5618 2
4450 5328 11
2335 8413 13
4781 2834 10
694 1204 1
4226 4200 15
7242 1720 7
3293 7676 16
696 1799 14
7747 3746 6
3766 4271 2
9955 4616 12
2876 491 9
7988 885 14
7477 3519 13
8830 8085 20
8265 9707 10
1503 6087 13
4624 1185 10
8563 1628 16
9389 8588 3
984 7909 6
3069 8311 13
9124 751 2
9299 6286 1
8909 325 17
3913 6347 2
8604 2122 9
3901 8904 15
6 6522 17
1677 4693 5
5888 3749 4
4073 6191 4
4853 9775 4
3772 3813 12
4607 4718 18
9470 9486 7
4310 4504 8
9313 643 6
9345 2945 14
1727 7053 20
1071 1239 10
468 3525 5
1657 3730 11
6533 6622 19
2815 20 13
6901 8343 12
7701 4960 4
232 714 11
161 1058 3
9118 1027 12
4252 1251 16
2453 8118 3
4649 3487 5
2436 7642 12
3325 206 17
1304 7875 3
9205 7587 2
7909 2855 16
5509 4988 7
6642 7112 10
2092 3214 15
4041 33 20
649 3333 9
4978 8408 16
1328 6973 10
8979 9144 12
1958 7688 6
6143 9281 19
9598 8517 10
544 2342 19
9926 2193 16
8368 5978 2
7855 9765 7
1876 7469 12
7193 127 11
2678 4202 1
1375 4374 11
590 8035 16
902 3085 13
525 3633 20
8768 9197 19
4201 1422 3
3642 3948 8
390 9066 15
9668 3940 17
4231 8252 6
9886 626 1
4457 3088 4
3302 6321 5
9204 6005 9
2249 4634 10
3016 138 4
7469 7395 3
9848 5918 9
1488 1849 15
1389 8538 6
6711 2772 20
6017 4340 13
6846 4174 18
126 186 14
1840 1190 3
2859 960 7
1259 1503 15
4603 5311 2
8315 3881 11
347 4275 6
5785 7153 19
1902 3128 7
5766 6994 10
7710 2522 20
5056 4095 7
4153 2623 19
9785 900 10
4029 1018 9
3016 7920 13
6346 7413 7
4422 5849 5
7499 5139 9
846 4772 12
3272 6152 9
9 6776 17
5923 303 8
9548 3079 19
5461 7312 9
5960 9615 15
5133 3378 19
4437 3019 1
8253 972 19
7826 1305 2
2041 7243 7
7877 1391 12
308 5016 6
9986 9976 4
1537 7200 15
5027 9405 18
8059 3256 8
9244 8698 14
7593 6165 17
704 3287 1
4858 7565 15
1981 3799 2
8417 4052 13
3800 3144 17
741 5741 13
6718 7215 12
9536 756 3
6927 1031 9
7914 5694 2
8640 4303 15
4505 9285 3
2197 4838 11
4111 9755 9
6496 5147 10
6233 6305 11
7953 1341 11
2920 75 5
3267 2628 12
6549 8459 2
7511 8323 19
333 9551 6
1001 7347 2
5679 8194 1
4869 4356 3
8471 5795 16
5772 2074 14
4256 3693 1
3504 8426 20
9218 2027 1
4720 952 2
5326 3790 13
2810 7815 4
138 2007 18
4612 3044 4
6246 8402 10
7678 4263 15
5618 2606 6
2734 9663 6
3809 5039 5
1440 4449 9
663 2756 20
4754 3749 14
3570 1651 7
5648 6070 6
3168 9814 11
9802 8220 14
9717 3130 3
6743 1631 15
8766 3100 19
3261 3762 11
6976 407 10
2696 1265 4
9855 6981 8
9691 4401 16
3156 6088 4
2414 4731 9
6086 7964 17
3501 8605 18
5435 6005 10
9954 1701 19
4387 3768 5
72 5667 5
6297 4512 5
7797 3586 2
8736 2198 8
5002 1658 8
5166 7460 8
2849 3197 16
8560 6688 9
1242 8436 19
6673 6649 1
1611 7486 9
6912 1320 12
9355 3564 11
1398 2845 3
2962 9524 8
984 2956 16
2024 7033 19
2327 8795 11
8383 5771 19
7082 9746 16
3719 9480 19
9373 7351 10
2325 9158 13
5969 8252 8
4952 5092 11
8295 8030 12
9138 4821 2
9617 1475 17
2550 3328 20
2224 2600 5
3435 2255 4
3788 5086 7
7844 5594 8
4491 7064 2
4802 6567 11
7018 9659 4
4528 1736 17
8793 8330 11
3553 5817 17
3230 596 19
8594 7501 17
1168 9571 13
3903 6525 1
518 7658 7
3147 1732 18
4228 2771 20
2361 1873 13
6234 7467 7
6009 8866 5
1137 9140 12
2713 4802 10
9594 3550 4
7264 8279 13
5437 7354 19
1601 1074 10
8835 2340 8
4290 9676 4
2857 1571 12
7343 3569 8
6058 2296 3
6694 292 3
7215 4712 4
5849 4615 2
286 5694 8
5587 4238 18
6308 3817 11
8496 2823 20
2680 2678 15
3845 7279 16
1958 1987 2
7936 9916 17
1053 137 19
1525 6011 9
7485 9516 13
5213 2030 20
9481 889 16
2516 12 6
8077 4228 5
358 2237 2
4500 4980 9
6878 8728 17
8993 5940 14
8052 5779 9
783 3888 18
2842 2910 9
1248 4193 5
5578 4149 14
3830 3774 1
6711 3896 11
2554 6488 17
2357 8896 1
5343 2986 4
6159 3529 17
6041 9858 4
1228 6862 19
5800 6216 3
838 4014 9
4723 7729 17
9456 4146 13
7067 5159 1
9162 8655 16
742 96 6
4300 7686 17
3468 672 2
7827 830 14
6745 7685 18
8916 419 10
2072 6038 13
1092 5589 12
6112 7280 19
4360 487 15
7734 1718 6
5575 4459 15
1431 8300 4
6321 2591 8
2681 6503 3
5682 8686 18
3349 4747 15
65 4382 14
8346 5674 6
3751 7641 7
9289 6349 10
2597 6962 17
3152 9465 11
7502 2430 7
8078 9257 16
5077 484 8
6635 9771 13
5932 3035 17
8729 2049 12
3122 6391 5
5315 9117 9
6191 296 18
1192 8800 19
7205 9527 5
812 4152 16
5534 2005 17
5732 3453 8
2693 4186 9
804 880 15
6603 287 7
7391 1513 6
720 32 4
8706 7874 5
7283 9402 19
2133 8731 3
8479 3141 14
5623 404 14
9195 9095 17
3852 8026 17
101 1453 17
5327 247 5
5619 3070 13
679 4210 4
7167 854 1
6303 5239 5
8630 2244 7
5774 6363 13
5012 2408 8
9622 2376 2
822 4101 16
6390 8488 15
8021 6183 2
4335 4728 4
5347 9209 10
3693 6084 8
9788 718 16
8237 9538 20
1028 7457 2
6093 4502 11
9312 275 7
6524 6985 5
8922 1545 16
2487 3500 9
6270 1128 12
9509 1688 15
6851 2934 20
4696 8850 3
5727 4791 20
8873 134 20
611 1384 9
2743 5947 13
4231 9252 8
8292 9926 18
2203 2728 20
8371 934 7
2243 2685 5
6505 6962 2
965 1194 17
1160 6313 6
7129 7451 12
8139 4382 5
4932 8507 11
4697 9623 7
6890 49 9
1472 3642 5
5447 7266 3
3429 2988 9
689 635 3
4302 9550 15
8773 9937 16
821 14 18
9828 1679 8
9682 1022 17
5025 3396 15
1835 2844 13
5681 4862 20
4002 1271 4
8294 8559 10
2835 3041 3
2097 5027 9
3137 7935 13
4763 3394 4
8260 593 5
3655 3936 15
3001 6519 11
3422 647 13
5422 6169 14
5184 7814 16
6033 5402 17
9339 577 9
9132 4434 9
6515 4925 4
9719 2366 3
8741 6638 9
3987 4493 19
960 7638 4
1958 6193 1
5370 1876 14
7055 4615 16
548 6031 17
4464 6236 17
642 7926 4
3851 9605 9
1426 3518 9
1315 5266 3
6895 5007 7
121 2903 6
9498 8099 19
9271 9888 11
1997 7508 15
532 5240 4
6068 7049 18
3341 492 12
2978 517 19
6068 2554 6
2180 1892 17
7871 6121 6
4957 7883 12
2168 7869 14
9974 4115 7
2949 9520 15
6202 6761 18
556 7607 4
7794 2029 15
6685 5832 8
7802 5581 8
2243 3580 16
568 9894 15
8912 4573 20
7502 847 3
2764 7590 3
4340 5546 11
1571 3531 9
4283 2464 2
8320 4380 14
201 5440 18
9586 9299 13
4198 571 17
3553 734 15
3240 167 10
4965 7506 1
5400 3350 1
5740 150 5
729 5994 7
9117 5824 10
89 2496 13
4662 3607 3
3759 1854 15
6054 1117 11
6424 8355 9
8320 3007 19
7399 113 14
1638 692 8
3519 6001 5
950 1016 15
919 1692 6
1723 5723 19
1091 7834 5
8570 7505 10
7122 4561 18
4047 3424 9
5472 1155 1
3436 5480 2
7617 540 17
422 923 4
5696 7918 1
2100 9603 3
9674 2036 7
6717 3617 13
1779 4344 5
3045 528 20
6124 6585 1
7339 9214 14
7382 308 4
266 3403 15
3632 7334 20
6642 7577 19
2800 4868 4
6699 3831 17
3111 9743 9
6654 7666 19
2670 7903 19
9943 1970 12
8593 1827 12
6163 3270 3
2381 9402 5
2522 3956 15
6578 6761 4
9042 5336 1
2191 7666 7
2904 5663 17
1149 2486 4
6435 1927 1
8003 8143 1
3182 8991 11
3005 3924 10
7594 7918 1
5168 8401 18
5910 1993 16
4661 1866 19
2021 6365 19
5705 4037 18
9715 7598 19
6518 3850 11
5466 5252 13
3416 8544 5
9023 88 2
9512 5420 4
5612 3559 6
198 208 16
1138 3611 7
5005 4582 2
6678 1721 6
4368 6065 10
6813 6564 2
6308 6711 6
4973 3925 17
4658 996 3
4617 5788 4
3875 8661 2
3761 9198 1
6271 4456 19
3132 7092 4
3722 1349 14
2555 6981 19
3941 372 6
4163 1384 11
4566 9379 7
4910 930 9
5132 5017 16
7111 7007 2
4778 2852 2
7193 3399 8
8469 3027 17
7275 8856 10
9029 7225 1
7314 3763 18
8702 7351 16
7739 9773 5
6241 1869 19
4987 2332 4
508 7957 11
141 6163 3
2865 6452 7
8879 3314 20
526 4310 3
6673 5334 9
5089 8589 4
8036 8033 9
2863 2830 7
6547 1871 13
9657 6176 16
7097 4014 12
2098 8234 5
487 2593 19
7353 9008 11
3304 2424 12
438 9889 17
6907 8390 5
3356 9912 16
2787 5063 8
3923 5125 20
103 5157 17
1432 6736 6
3818 8671 12
4506 7665 1
8590 9773 1
3482 807 19
8114 5708 3
6199 3132 1
8157 154 9
8621 8025 14
9166 1990 16
6465 675 11
249 3038 18
6307 5353 7
3960 7421 16
167 1089 6
4100 3495 8
4552 2310 13
1015 5372 17
8147 6953 4
200 5870 3
661 6665 17
4553 1048 18
905 1785 16
840 2245 20
921 7364 8
1049 2497 4
2440 1815 14
6309 2823 3
7056 7220 12
3305 7086 14
1878 3382 10
7429 4026 9
7391 7694 17
551 7956 15
4166 7185 20
1468 3486 18
8901 3940 8
6987 159 2
1764 4349 19
8870 606 10
4330 8623 1
6965 965 11
4774 1417 20
6313 1133 3
2962 6740 15
5874 5801 14
5916 320 19
3142 264 12
249 9874 13
2807 2708 6
2351 9172 3
5863 5833 10
5942 4049 14
691 1116 18
964 9732 13
9025 2113 13
3947 1764 5
7615 399 18
8025 5430 8
7362 6779 18
1058 774 16
8272 7047 13
2949 5995 9
3810 6783 13
3121 47 3
5618 3687 4
9082 2768 3
740 2379 11
2069 7247 20
2476 4763 15
1365 2474 6
8741 9210 11
1641 7488 4
4162 6666 13
